"Unique ID";"EU Member";"Nation";"Position";"Age";"Name";"Club";"Best Rating";"Best Pot Rating";"PoD";"Value";"Wage";"GK Rating";"DC Rating";"DR Rating";"DL Rating";"DM Rating";"MC Rating";"AMC Rating";"AMR Rating";"AML Rating";"FS Rating";"TS Rating";"GK Pot Rating";"DR Pot Rating";"DC Pot Rating";"DL Pot Rating";"DM Pot Rating";"MC Pot Rating";"AMR Pot Rating";"AMC Pot Rating";"AML Pot Rating";"FS Pot Rating";"TS Pot Rating"
"84125462";"No";"Nigeria";"D C, DM";"25";"Awaziem, Chidozie";"Boavista";"73.6% (CB)";"77.3% (CB)";"41%";"380.240";"2.370";"43.88%";"73.57%";"72.37%";"59.94%";"69.85%";"67.58%";"55.24%";"58.44%";"58.44%";"53.74%";"54.34%";"46.08%";"75.95%";"77.31%";"62.91%";"73.77%";"71.26%";"61.42%";"57.97%";"61.42%";"56.33%";"56.92%"
"2000047214";"No";"England / Nigeria";"D C";"18";"Awe, Zach";"Southampton";"70.3% (CB)";"83.4% (CB)";"25%";"4.900.210";"1.500";"42.45%";"70.29%";"55.45%";"55.45%";"64.57%";"63.64%";"51.82%";"53.97%";"53.97%";"50.63%";"51.16%";"50.33%";"65.72%";"83.41%";"65.72%";"76.62%";"75.20%";"64.15%";"61.19%";"64.15%";"59.51%";"60.08%"
"13136629";"No";"Nigeria";"ST";"24";"Awoniyi, Taiwo";"Nottm Forest";"77.2% (FS)";"79.4% (FS)";"45%";"11.704.560";"45.000";"44.89%";"58.97%";"61.56%";"61.56%";"59.08%";"61.35%";"62.56%";"74.56%";"74.56%";"77.21%";"77.08%";"46.31%";"63.51%";"60.88%";"63.51%";"61.04%";"63.28%";"76.95%";"64.42%";"76.95%";"79.41%";"79.25%"
"85116733";"Yes";"France / Ivory Coast";"ST";"25";"Ayé, Florian";"Auxerre";"73.0% (TS)";"72.9% (TS)";"100%";"7.662.900";"4.310";"44.56%";"58.07%";"59.65%";"59.65%";"56.94%";"58.74%";"59.55%";"70.99%";"70.99%";"72.73%";"73.02%";"44.50%";"59.64%";"58.05%";"59.64%";"57.27%";"59.03%";"70.97%";"59.50%";"70.97%";"72.62%";"72.92%"
"34010721";"Yes";"Ghana / France";"AM RL";"30";"Ayew, Jordan";"Crystal Palace";"81.0% (W)";"83.6% (W)";"4%";"3.216.230";"40.000";"45.45%";"61.14%";"65.00%";"65.00%";"61.74%";"75.37%";"76.10%";"81.01%";"79.80%";"73.34%";"72.43%";"46.84%";"67.11%";"63.18%";"67.11%";"64.12%";"78.14%";"83.63%";"78.38%";"82.38%";"75.48%";"74.57%"
"13193925";"No";"Ghana";"AM L, ST";"22";"Ayiah, Eric";"Gil Vicente";"62.5% (FS)";"67.7% (FS)";"51%";"51.680";"1.120";"37.24%";"48.66%";"49.84%";"49.84%";"47.96%";"49.74%";"50.24%";"49.75%";"61.75%";"62.54%";"62.48%";"40.78%";"54.43%";"53.21%";"54.43%";"52.00%";"53.66%";"54.43%";"54.55%";"67.56%";"67.66%";"67.62%"
"28011526";"No";"England";"D RC";"30";"Ayling, Luke";"Leeds";"81.1% (FB)";"83.5% (FB)";"4%";"4.567.530";"35.000";"45.90%";"75.52%";"81.09%";"64.88%";"71.84%";"67.29%";"59.23%";"63.46%";"63.46%";"57.09%";"56.94%";"47.39%";"83.52%";"77.91%";"66.82%";"74.13%";"69.40%";"65.43%";"61.02%";"65.43%";"58.81%";"58.67%"
"37028459";"Yes";"Morocco / Netherlands";"DM";"28";"Ayoub, Yassin";"Excelsior";"70.7% (M)";"75.0% (M)";"9%";"1.566.940";"1.720";"41.23%";"55.25%";"57.32%";"65.88%";"70.72%";"70.75%";"67.11%";"68.19%";"65.75%";"53.18%";"52.40%";"44.23%";"61.21%";"59.16%";"70.37%";"74.99%";"75.01%";"72.97%";"71.64%";"70.36%";"56.76%";"55.96%"
"67172040";"Yes";"Spain";"AM RC, F C";"28";"Ayoze Pérez";"Real Betis";"79.3% (W)";"80.8% (W)";"100%";"22.130.680";"80.000";"42.99%";"59.04%";"63.31%";"63.31%";"61.47%";"61.83%";"77.74%";"79.33%";"77.32%";"75.76%";"74.07%";"43.71%";"64.51%";"60.14%";"64.51%";"62.94%";"63.27%";"80.83%";"79.07%";"78.77%";"76.99%";"75.31%"
"19284037";"No";"Brazil";"D/WB L";"24";"Ayrton Lucas";"Flamengo";"78.6% (WB)";"80.4% (WB)";"100%";"9.312.030";"8.380";"43.74%";"58.51%";"72.92%";"78.41%";"58.11%";"59.06%";"58.89%";"63.09%";"70.74%";"57.56%";"56.50%";"44.70%";"74.57%";"59.85%";"80.19%";"59.48%";"60.39%";"64.55%";"60.14%";"72.37%";"58.72%";"57.64%"
"14221264";"No";"Argentina";"AM L, ST";"24";"Azcurra, Diego";"Sarmiento (Junín)";"66.7% (W)";"67.4% (W)";"100%";"219.990";"340";"37.59%";"49.77%";"53.17%";"53.17%";"50.71%";"51.37%";"62.72%";"65.60%";"66.72%";"63.08%";"61.99%";"37.85%";"53.77%";"50.33%";"53.77%";"51.57%";"52.22%";"66.31%";"63.35%";"67.45%";"63.69%";"62.60%"
"28126140";"Yes";"England / Nigeria / Spain";"DM, AM C";"19";"Azeez, Miguel";"Arsenal";"71.2% (M)";"82.2% (M)";"24%";"313.750";"2.500";"41.62%";"54.61%";"57.47%";"57.47%";"68.99%";"71.17%";"68.87%";"58.31%";"58.31%";"54.77%";"54.25%";"48.39%";"66.57%";"63.62%";"66.57%";"80.16%";"82.18%";"67.58%";"79.38%";"67.58%";"62.82%";"62.29%"
"67033300";"Yes";"Spain / Basque Country";"D RLC";"32";"Azpilicueta, César";"Atlético Madrid";"85.1% (FB)";"85.3% (FB)";"1%";"17.749.460";"150.000";"48.10%";"81.06%";"85.15%";"83.51%";"65.46%";"64.30%";"63.04%";"68.79%";"68.79%";"60.32%";"59.60%";"48.16%";"85.25%";"81.20%";"83.61%";"65.87%";"64.67%";"68.88%";"63.05%";"68.88%";"60.29%";"59.60%"
"37087090";"Yes";"Netherlands";"DM";"20";"Baas, Julian";"Excelsior";"71.0% (DM)";"71.0% (DM)";"100%";"382.700";"360";"41.22%";"55.66%";"57.18%";"57.18%";"70.97%";"69.02%";"53.93%";"63.05%";"62.75%";"51.52%";"51.46%";"41.94%";"57.84%";"56.33%";"57.84%";"70.97%";"69.02%";"63.85%";"54.62%";"63.54%";"52.22%";"52.16%"
"37076141";"Yes";"Netherlands";"D LC";"19";"Baas, Youri";"NEC Nijmegen";"71.0% (FB)";"78.0% (FB)";"50%";"2.370.860";"5.600";"40.28%";"67.40%";"56.84%";"71.04%";"53.85%";"52.97%";"51.55%";"56.24%";"67.90%";"49.60%";"49.59%";"44.49%";"62.42%";"74.24%";"78.03%";"59.21%";"58.19%";"61.90%";"56.72%";"74.74%";"54.57%";"54.59%"
"67233494";"Yes";"Ghana / Spain";"DM";"26";"Baba, Iddrisu";"Almería";"74.6% (DM)";"78.9% (DM)";"25%";"1.187.880";"7.110";"46.50%";"72.82%";"62.13%";"62.13%";"74.61%";"72.56%";"57.20%";"61.12%";"61.12%";"54.45%";"54.40%";"48.90%";"65.48%";"76.82%";"65.48%";"78.95%";"76.79%";"64.53%";"60.34%";"64.53%";"57.45%";"57.39%"
"2000087434";"Yes";"Netherlands / Sierra Leone";"AM RLC";"17";"Babadi, Isaac";"PSV";"69.8% (W)";"81.5% (W)";"36%";"4.321.000";"1.300";"38.84%";"51.92%";"55.40%";"55.40%";"53.79%";"67.52%";"66.63%";"69.24%";"69.80%";"64.10%";"63.17%";"45.69%";"64.62%";"60.93%";"64.62%";"62.46%";"77.95%";"80.85%";"77.46%";"81.50%";"74.01%";"73.03%"
"2000065824";"Yes";"Germany / Japan";"GK";"18";"Backhaus, Mio";"Volendam";"58.0% (GK)";"68.0% (GK)";"29%";"210.700";"560";"58.02%";"35.40%";"32.61%";"32.61%";"32.90%";"32.32%";"30.90%";"32.54%";"32.54%";"28.92%";"29.49%";"67.97%";"38.20%";"41.46%";"38.20%";"38.62%";"37.92%";"37.99%";"36.25%";"37.99%";"33.80%";"34.49%"
"37019044";"Yes";"Curaçao / Netherlands";"WB R, DM, M RC";"30";"Bacuna, Leandro";"Groningen";"73.4% (W)";"76.6% (W)";"2%";"300.000.000";"2.500";"43.98%";"56.19%";"70.22%";"58.90%";"68.28%";"70.41%";"66.71%";"67.73%";"59.89%";"53.82%";"53.95%";"45.76%";"73.27%";"58.69%";"61.46%";"71.74%";"73.84%";"70.66%";"69.48%";"62.48%";"56.02%";"56.15%"
"14207821";"Yes";"Argentina / Italy";"ST";"22";"Badaloni, Tomás";"Tigre";"69.8% (TS)";"74.1% (TS)";"54%";"1.488.010";"1.010";"42.43%";"56.23%";"56.55%";"56.55%";"54.75%";"56.14%";"56.30%";"56.88%";"56.88%";"69.04%";"69.78%";"45.17%";"60.31%";"59.91%";"60.31%";"58.51%";"59.85%";"60.67%";"59.91%";"60.67%";"73.33%";"74.05%"
"49039789";"Yes";"France";"D C";"22";"Badé, Loïc";"Sevilla";"71.8% (CB)";"78.7% (CB)";"29%";"11.562.950";"19.840";"44.11%";"71.82%";"57.97%";"57.97%";"64.70%";"54.65%";"53.71%";"57.39%";"57.39%";"51.71%";"52.36%";"48.21%";"63.31%";"78.70%";"63.31%";"71.14%";"59.87%";"62.67%";"58.58%";"62.67%";"56.31%";"56.98%"
"67080544";"Yes";"Spain";"GK";"30";"Badía, Edgar";"Elche";"75.4% (GK)";"77.1% (GK)";"100%";"300.000.000";"18.600";"75.39%";"48.75%";"48.10%";"48.10%";"48.35%";"46.94%";"44.70%";"46.88%";"46.88%";"42.88%";"43.37%";"77.09%";"49.03%";"49.74%";"49.03%";"49.44%";"48.03%";"47.77%";"45.57%";"47.77%";"43.67%";"44.18%"
"67287665";"Yes";"Spain";"AM RLC";"20";"Baena, Álex";"Villarreal";"79.5% (W)";"87.5% (W)";"44%";"36.144.810";"27.020";"44.28%";"59.42%";"62.19%";"62.19%";"60.92%";"76.28%";"76.44%";"78.83%";"79.46%";"73.24%";"72.00%";"49.01%";"68.57%";"65.68%";"68.57%";"67.22%";"83.80%";"86.84%";"83.86%";"87.54%";"80.06%";"78.81%"
"18110815";"Yes";"Belgium";"AM/F C";"20";"Baeten, Thibo";"Go Ahead Eagles";"65.1% (AM)";"75.4% (W)";"25%";"1.594.940";"1.290";"39.04%";"51.45%";"52.71%";"52.71%";"52.02%";"53.42%";"65.10%";"64.61%";"53.52%";"64.77%";"64.77%";"45.63%";"61.54%";"60.19%";"61.54%";"60.65%";"61.82%";"75.45%";"75.31%";"62.49%";"74.63%";"74.66%"
"14042936";"No";"Paraguay / Argentina";"D C";"32";"Báez, Cristhian";"Independiente";"72.7% (CB)";"72.5% (CB)";"100%";"303.470";"1.310";"43.32%";"72.68%";"71.88%";"68.82%";"56.38%";"56.21%";"55.56%";"58.55%";"58.55%";"52.65%";"53.16%";"43.14%";"71.68%";"72.47%";"68.63%";"56.38%";"56.21%";"58.37%";"55.39%";"58.37%";"52.48%";"52.99%"
"2000085884";"No";"Ghana";"D RC";"21";"Baffour, Philomon";"Rio Ave";"65.2% (FB)";"70.9% (FB)";"32%";"86.300";"730";"39.70%";"62.28%";"65.25%";"52.20%";"48.78%";"48.54%";"47.63%";"52.01%";"52.01%";"46.12%";"46.51%";"43.09%";"70.92%";"67.84%";"56.74%";"53.40%";"53.02%";"56.57%";"51.78%";"56.57%";"50.08%";"50.52%"
"27129532";"Yes";"Denmark / The Gambia";"D/WB/AM R";"24";"Bah, Alexander";"Benfica";"80.4% (WB)";"83.0% (WB)";"48%";"7.236.360";"17.460";"45.31%";"59.74%";"79.28%";"63.87%";"60.03%";"60.41%";"59.92%";"79.36%";"77.81%";"70.51%";"69.71%";"46.83%";"81.86%";"61.77%";"65.95%";"62.11%";"62.42%";"81.94%";"61.83%";"80.34%";"72.70%";"71.90%"
"18083491";"No";"Jamaica";"AM RL";"24";"Bailey, Leon";"Aston Villa";"81.2% (W)";"85.9% (W)";"32%";"11.334.600";"85.000";"44.58%";"57.45%";"62.89%";"62.89%";"59.36%";"61.66%";"75.82%";"81.17%";"80.89%";"72.91%";"71.55%";"47.15%";"66.58%";"61.02%";"66.58%";"63.23%";"65.37%";"85.87%";"79.93%";"85.57%";"76.76%";"75.39%"
"2000082598";"Yes";"Spain / Serbia";"D C, DM";"17";"Bajcetic, Stefan";"Liverpool";"74.0% (CB)";"88.1% (CB)";"29%";"15.801.130";"8.000";"44.91%";"73.99%";"72.61%";"59.80%";"73.17%";"70.32%";"55.75%";"58.84%";"58.84%";"53.81%";"53.28%";"53.35%";"86.29%";"88.06%";"71.08%";"86.77%";"83.31%";"70.26%";"66.29%";"70.26%";"63.93%";"63.38%"
"98038311";"Yes";"Albania / Switzerland / North Macedonia";"AM C";"23";"Bajrami, Nedim";"Sassuolo";"78.4% (M)";"83.8% (M)";"42%";"3.904.570";"25.530";"45.04%";"58.54%";"62.08%";"62.08%";"73.30%";"78.43%";"77.94%";"63.80%";"63.80%";"61.03%";"60.06%";"48.23%";"66.58%";"62.89%";"66.58%";"78.49%";"83.78%";"68.41%";"83.27%";"68.41%";"65.04%";"64.02%"
"18087020";"Yes";"Comoros / France";"D/WB/AM R";"27";"Bakari, Said";"Sparta Rotterdam";"69.7% (W)";"70.4% (W)";"100%";"1.253.490";"860";"39.50%";"50.72%";"68.07%";"66.58%";"52.54%";"63.12%";"63.15%";"69.71%";"68.05%";"51.53%";"50.37%";"39.71%";"68.77%";"51.22%";"67.26%";"53.36%";"64.11%";"70.41%";"63.75%";"68.73%";"51.98%";"50.81%"
"18111484";"Yes";"Belgium / Ivory Coast";"AM RL";"19";"Bakayoko, Johan";"PSV";"76.5% (W)";"86.2% (W)";"31%";"21.398.080";"10.780";"42.06%";"55.75%";"60.45%";"60.45%";"56.62%";"58.31%";"70.37%";"76.46%";"75.92%";"68.87%";"67.67%";"47.30%";"68.06%";"63.14%";"68.06%";"64.55%";"65.96%";"86.16%";"78.74%";"85.55%";"76.79%";"75.55%"
"85119867";"Yes";"France / Ivory Coast";"DM";"27";"Bakayoko, Tiémoué";"Lorient";"75.9% (M)";"81.6% (DM)";"8%";"28.264.430";"8.610";"46.75%";"63.15%";"63.80%";"63.80%";"75.77%";"75.91%";"59.94%";"63.05%";"63.05%";"58.38%";"58.87%";"49.92%";"68.18%";"67.55%";"68.18%";"81.63%";"81.63%";"67.51%";"64.03%";"67.51%";"62.26%";"62.74%"
"37039258";"Yes";"Belgium / Morocco";"AM RL";"26";"Bakkali, Zakaria";"RKC Waalwijk";"65.1% (W)";"75.0% (W)";"1%";"404.100";"3.310";"37.06%";"49.22%";"50.10%";"50.10%";"51.25%";"52.25%";"62.03%";"64.89%";"65.12%";"61.98%";"60.74%";"42.81%";"57.79%";"56.73%";"57.79%";"57.98%";"58.76%";"74.74%";"70.81%";"75.00%";"70.44%";"69.14%"
"37063645";"Yes";"Netherlands";"D LC";"22";"Bakker, Mitchel";"Atalanta";"79.5% (FB)";"84.0% (FB)";"53%";"6.979.380";"24.800";"45.97%";"75.27%";"63.59%";"79.49%";"72.21%";"61.07%";"60.30%";"64.14%";"71.58%";"57.64%";"57.77%";"48.69%";"67.22%";"79.75%";"84.02%";"76.66%";"64.67%";"67.79%";"63.59%";"75.64%";"60.78%";"60.95%"
"92079338";"Yes";"Germany / DR Congo";"D/WB R, AM RC";"24";"Baku, Ridle";"Wolfsburg";"82.0% (FB)";"86.9% (FB)";"48%";"16.300.670";"33.070";"43.85%";"60.41%";"82.04%";"79.24%";"76.01%";"78.21%";"73.89%";"80.11%";"78.89%";"60.20%";"59.05%";"47.08%";"86.92%";"64.29%";"83.96%";"79.36%";"81.57%";"85.06%";"78.34%";"83.76%";"63.83%";"62.67%"
"49048348";"Yes";"France / DR Congo";"AM RL";"19";"Bakwa, Dilane";"Strasbourg";"74.2% (W)";"82.3% (W)";"39%";"6.783.240";"3.340";"43.15%";"54.62%";"57.35%";"57.35%";"55.71%";"57.02%";"68.23%";"73.41%";"74.22%";"66.38%";"65.20%";"47.64%";"63.70%";"60.75%";"63.70%";"61.87%";"62.98%";"81.45%";"75.34%";"82.34%";"73.15%";"71.90%"
"43591641";"Yes";"Italy";"AM/F C";"19";"Baldanzi, Tommaso";"Empoli";"75.7% (AM)";"85.1% (AM)";"38%";"8.992.020";"10.330";"42.73%";"56.36%";"60.26%";"60.26%";"60.01%";"73.21%";"75.66%";"73.19%";"60.62%";"71.80%";"69.82%";"48.63%";"68.27%";"64.32%";"68.27%";"67.93%";"82.53%";"82.99%";"85.08%";"68.74%";"80.54%";"78.61%"
"67296654";"Yes";"Spain / Guinea-Bissau / Dominican Republic";"D/WB/AM L";"18";"Balde, Alejandro";"Barcelona";"78.6% (W)";"83.6% (W)";"72%";"23.987.920";"3.440";"46.69%";"58.42%";"75.37%";"77.21%";"58.41%";"59.48%";"58.89%";"76.42%";"77.94%";"56.42%";"55.35%";"49.46%";"80.29%";"62.35%";"82.24%";"62.71%";"63.67%";"81.36%";"62.63%";"82.98%";"59.95%";"58.87%"
"43093942";"Yes";"Senegal / Spain";"AM RLC, F C";"27";"Baldé, Keita";"Espanyol";"73.3% (FS)";"82.4% (W)";"9%";"7.843.590";"10.060";"42.91%";"55.16%";"57.98%";"57.98%";"57.06%";"59.76%";"72.54%";"72.39%";"72.70%";"73.30%";"72.88%";"49.02%";"65.63%";"62.76%";"65.63%";"63.40%";"65.91%";"81.99%";"81.43%";"82.35%";"81.97%";"81.59%"
"55070279";"Yes";"Guinea-Bissau / Portugal";"AM RL, ST";"26";"Baldé, Mama";"Lyon";"72.7% (W)";"76.2% (W)";"100%";"2.708.500";"4.900";"42.25%";"55.42%";"70.78%";"58.00%";"56.32%";"58.13%";"56.69%";"72.73%";"72.15%";"68.98%";"68.95%";"44.66%";"74.07%";"58.09%";"60.70%";"57.68%";"59.47%";"76.21%";"59.37%";"75.60%";"72.26%";"72.23%"
"49048440";"Yes";"France / Guinea";"D/WB R";"20";"Baldé, Thierno";"Troyes";"72.1% (FB)";"78.8% (FB)";"37%";"4.031.320";"1.830";"41.41%";"68.83%";"72.08%";"57.66%";"54.33%";"55.12%";"54.11%";"58.79%";"58.79%";"51.95%";"51.97%";"45.44%";"78.84%";"75.37%";"63.07%";"59.67%";"60.32%";"64.29%";"59.12%";"64.29%";"56.75%";"56.76%"
"14227188";"No";"Argentina";"D C, DM";"20";"Baldi, Agustín";"Tigre";"65.7% (DM)";"67.5% (CB)";"100%";"886.620";"260";"40.30%";"65.37%";"53.27%";"53.27%";"65.74%";"63.57%";"50.03%";"52.76%";"52.76%";"48.94%";"48.97%";"41.75%";"54.97%";"67.49%";"54.97%";"67.26%";"64.98%";"54.50%";"51.66%";"54.50%";"50.51%";"50.55%"
"14196664";"Yes";"Argentina / Italy";"D C";"23";"Balerdi, Leonardo";"Marseille";"77.6% (CB)";"81.3% (CB)";"56%";"5.467.120";"24.780";"45.25%";"77.59%";"71.11%";"70.00%";"70.04%";"56.63%";"55.12%";"58.19%";"58.19%";"53.39%";"54.29%";"47.54%";"74.54%";"81.34%";"73.37%";"73.54%";"59.42%";"61.07%";"57.77%";"61.07%";"55.90%";"56.80%"
"37076233";"Yes";"Netherlands";"AM RL, ST";"21";"Balk, Remco";"Cambuur";"70.5% (W)";"75.8% (W)";"52%";"1.788.920";"1.720";"38.64%";"50.54%";"55.52%";"55.52%";"53.26%";"63.79%";"66.17%";"69.99%";"70.49%";"65.43%";"63.24%";"41.79%";"59.74%";"54.72%";"59.74%";"57.34%";"68.43%";"75.29%";"70.91%";"75.82%";"70.01%";"67.86%"
"37058804";"Yes";"Netherlands";"D RC";"23";"Balker, Radinio";"Groningen";"73.3% (FB)";"75.2% (FB)";"55%";"1.827.570";"1.720";"42.52%";"72.99%";"73.29%";"71.29%";"66.52%";"66.17%";"54.51%";"67.89%";"57.85%";"52.75%";"53.38%";"43.47%";"75.24%";"74.95%";"73.19%";"69.28%";"68.80%";"69.71%";"55.86%";"59.40%";"54.01%";"54.68%"
"43393557";"Yes";"Italy";"D/WB R, M RC";"21";"Ballarini, Marco";"Udinese";"62.9% (WB)";"74.0% (W)";"26%";"0";"510";"37.67%";"49.03%";"62.79%";"50.99%";"58.90%";"62.22%";"48.69%";"57.82%";"50.94%";"48.33%";"48.51%";"44.47%";"73.84%";"57.85%";"59.97%";"68.78%";"72.27%";"68.26%";"57.07%";"60.14%";"56.33%";"56.48%"
"67053461";"Yes";"Albania / Spain";"D/WB R";"30";"Balliu, Iván";"Rayo Vallecano";"81.6% (FB)";"82.3% (FB)";"100%";"300.000.000";"16.040";"44.77%";"60.93%";"81.57%";"79.22%";"61.80%";"61.24%";"60.01%";"73.40%";"65.77%";"57.58%";"56.28%";"45.12%";"82.33%";"61.52%";"79.96%";"62.53%";"61.98%";"74.09%";"60.58%";"66.40%";"58.13%";"56.81%"
"85140284";"Yes";"Senegal / France / Mali";"D/WB/M L";"25";"Ballo-Touré, Fodé";"Fulham";"80.1% (FB)";"82.4% (FB)";"35%";"1.463.110";"21.220";"45.02%";"59.83%";"64.11%";"80.13%";"58.28%";"58.24%";"57.49%";"63.55%";"75.76%";"55.66%";"55.42%";"46.24%";"65.91%";"61.57%";"82.38%";"60.36%";"60.25%";"65.35%";"59.12%";"77.91%";"57.18%";"56.95%"
"12092876";"No";"Senegal";"AM L, ST";"22";"Bamba Dieng";"Lorient";"74.8% (W)";"79.2% (W)";"60%";"9.742.900";"5.360";"42.41%";"56.96%";"59.22%";"59.22%";"57.14%";"59.00%";"59.48%";"60.23%";"74.76%";"72.57%";"71.62%";"44.86%";"62.79%";"60.44%";"62.79%";"60.78%";"62.59%";"63.84%";"62.78%";"79.24%";"76.47%";"75.53%"
"43013866";"Yes";"Ivory Coast / Italy";"D/WB R";"32";"Bamba, Abdoulaye";"Angers";"76.0% (FB)";"76.2% (FB)";"1%";"276.930";"1.460";"43.06%";"58.48%";"76.02%";"74.21%";"56.00%";"55.47%";"54.80%";"66.58%";"60.32%";"53.01%";"53.19%";"43.10%";"76.17%";"58.59%";"74.35%";"56.45%";"55.88%";"66.66%";"54.87%";"60.40%";"53.05%";"53.24%"
"29114989";"Yes";"Ivory Coast / France";"AM RL, ST";"26";"Bamba, Jonathan";"Celta de Vigo";"78.6% (W)";"81.3% (W)";"100%";"25.164.860";"23.810";"44.38%";"56.70%";"61.31%";"61.31%";"59.79%";"61.76%";"72.81%";"78.28%";"78.55%";"72.17%";"70.52%";"46.24%";"63.39%";"58.77%";"63.39%";"60.66%";"62.62%";"81.00%";"75.28%";"81.28%";"74.69%";"73.03%"
"50060523";"Yes";"France";"AM RLC";"28";"Bamba, Kader";"Nantes";"72.9% (W)";"77.1% (W)";"14%";"476.120";"1.740";"41.21%";"54.00%";"57.23%";"57.23%";"55.43%";"67.49%";"67.94%";"72.11%";"72.90%";"66.18%";"64.83%";"43.54%";"60.49%";"57.20%";"60.49%";"58.79%";"71.41%";"76.22%";"71.71%";"77.05%";"69.68%";"68.33%"
"28059632";"Yes";"England / Ireland";"AM/F C";"28";"Bamford, Patrick";"Leeds";"80.0% (W)";"80.5% (W)";"100%";"12.788.670";"75.000";"47.45%";"63.66%";"66.04%";"66.04%";"65.74%";"65.97%";"78.99%";"80.03%";"79.62%";"77.13%";"76.46%";"47.86%";"66.43%";"64.06%";"66.43%";"65.74%";"65.97%";"80.53%";"79.48%";"80.12%";"77.64%";"76.96%"
"85141621";"Yes";"Morocco / France";"AM R, ST";"30";"Bammou, Yacine";"Ajaccio";"74.2% (W)";"77.0% (W)";"4%";"734.260";"4.310";"43.89%";"57.75%";"59.29%";"59.29%";"57.62%";"57.79%";"68.65%";"74.15%";"71.62%";"70.87%";"71.00%";"45.37%";"61.54%";"59.90%";"61.54%";"60.09%";"60.20%";"76.98%";"71.03%";"74.36%";"73.21%";"73.32%"
"13205265";"No";"Zambia";"AM RL, ST";"21";"Banda, Lameck";"Lecce";"71.7% (W)";"78.9% (W)";"42%";"3.565.770";"9.050";"38.80%";"52.92%";"56.68%";"56.68%";"53.18%";"54.82%";"54.70%";"71.20%";"71.71%";"66.13%";"64.50%";"43.03%";"62.37%";"58.51%";"62.37%";"58.70%";"60.22%";"78.35%";"60.04%";"78.91%";"72.39%";"70.77%"
"43093472";"Yes";"Italy";"M C";"27";"Bandinelli, Filippo";"Spezia";"79.6% (W)";"80.9% (W)";"100%";"1.833.100";"18.400";"45.69%";"61.57%";"65.27%";"65.27%";"75.75%";"78.53%";"75.60%";"65.27%";"79.64%";"59.80%";"59.10%";"46.39%";"66.25%";"62.55%";"66.25%";"77.17%";"79.95%";"66.26%";"76.72%";"80.85%";"60.65%";"59.95%"
"14187958";"No";"Argentina";"AM C";"23";"Banega, Tiago";"Unión (SF)";"71.6% (M)";"75.8% (M)";"48%";"970.640";"2.150";"42.01%";"55.45%";"58.79%";"58.79%";"69.77%";"71.62%";"68.95%";"65.81%";"65.81%";"54.28%";"53.25%";"44.46%";"62.17%";"58.77%";"62.17%";"73.94%";"75.79%";"69.68%";"72.85%";"69.68%";"57.26%";"56.21%"
"2000046210";"Yes";"Netherlands / Suriname";"AM RL, ST";"17";"Banel, Jaydon";"Ajax";"67.3% (W)";"80.2% (W)";"27%";"5.473.670";"900";"38.91%";"51.07%";"52.91%";"52.91%";"50.71%";"61.39%";"61.69%";"66.78%";"67.26%";"62.73%";"62.34%";"46.38%";"63.11%";"61.10%";"63.11%";"60.53%";"72.79%";"79.61%";"73.12%";"80.17%";"73.84%";"73.49%"
"29132973";"Yes";"France / DR Congo";"ST";"25";"Banza, Simon";"Braga";"75.2% (TS)";"76.4% (TS)";"100%";"9.798.900";"6.750";"44.79%";"58.42%";"60.43%";"60.43%";"57.60%";"58.47%";"59.51%";"59.56%";"59.56%";"74.46%";"75.20%";"45.46%";"61.51%";"59.45%";"61.51%";"58.97%";"59.83%";"60.61%";"60.55%";"60.61%";"75.66%";"76.41%"
"29158694";"No";"Grenada / England";"DM, AM C";"24";"Baptiste, Shandon";"Brentford";"76.8% (M)";"82.9% (M)";"30%";"3.665.380";"28.000";"45.80%";"61.01%";"62.75%";"62.75%";"75.54%";"76.85%";"75.25%";"62.48%";"62.48%";"59.45%";"58.79%";"49.27%";"67.53%";"65.73%";"67.53%";"81.63%";"82.88%";"67.33%";"80.78%";"67.33%";"63.64%";"62.98%"
"25040431";"Yes";"Czech Republic";"AM C";"27";"Barák, Antonín";"Fiorentina";"81.5% (AM)";"83.8% (M)";"18%";"7.328.910";"15.340";"47.34%";"63.62%";"65.46%";"65.46%";"78.07%";"81.26%";"81.50%";"77.01%";"77.01%";"76.41%";"76.78%";"48.71%";"67.39%";"65.52%";"67.39%";"80.61%";"83.80%";"79.29%";"83.73%";"79.29%";"78.38%";"78.75%"
"85046311";"No";"Senegal";"AM RLC";"30";"Baraye, Yves";"Marítimo";"69.1% (W)";"69.5% (W)";"100%";"125.260";"450";"39.13%";"51.21%";"54.67%";"54.67%";"51.35%";"63.42%";"65.52%";"69.06%";"68.82%";"62.48%";"61.40%";"39.32%";"55.05%";"51.53%";"55.05%";"51.92%";"64.07%";"69.55%";"65.93%";"69.31%";"62.81%";"61.74%"
"14102336";"No";"Argentina";"AM RLC";"27";"Barbona, David";"Defensa y Justicia";"75.9% (W)";"80.2% (W)";"18%";"1.656.580";"630";"43.04%";"57.19%";"60.17%";"60.17%";"59.21%";"73.31%";"70.91%";"75.09%";"75.38%";"56.81%";"56.15%";"45.52%";"63.51%";"60.48%";"63.51%";"62.63%";"77.42%";"79.30%";"74.72%";"79.60%";"59.73%";"59.06%"
