Rgn;Half;Date;UID;EU;Nat;Interested;P1;P2;Rt1;Pt1;RtG;PtG;Position;Age;Name;Av_Rat;Club;Division;Based;Apps;Starts;Gls;Ast;PoM;Mins;GK%;DFg%;DFa%;xGP/90;CS/90;Gls_Conc/90;Hdrs_W/90;Hd%;Blocks/90;Intcp/90;Clear/90;Press_C/90;PAS%;OP-KP/90;CCC/90;Pr_Pas/90;xA/90;Pas_C/90;Ps%;DRB%;ST%;Drb/90;Cr_C/90;Cr%;NP-xG/90;Gls/90;NP-xG/Shot;Sht_T/90;Sprints/90;Fls_Ag/90;Value;Wage;Expires;Det;Prof;Amb;Acc;Pac;Height;Personality;GK%t;DFg%t;DFa%t;PAS%t;DRB%t;ST%t;Mins_t
RW;End;30/11/2023;19326424;No;BRA;1;ST;RW;71,5;0,0;76,5;80,7;AM (RL), ST (C);22;Yuri Alberto;6,96;Corinthians;Brasileirão Assaí;Brazil;24;24;11;1;1;1951;0,696;4,66;6,941;0,0;0,0;0,0;2,08;20;0,28;1,01;0,14;3,23;2,308;0,65;0,14;0,6;0,07;21,4;85;5,06556;2,79;1,15;0,09;25;0,29;0,51;0,103;1,71;7,7;2,72;10250000;233000;31/12/2027;13_17;11;13;16_19;14_17;183;;0,696;4,66;6,74;1,46;4,81556;2,61;1951
RW;End;30/11/2023;19326425;No;BRA;1;CM;AM;60,6;0,0;67,4;74,8;AM (C);22;Lucas Lourenço;0,0;Santos;Brasileirão Assaí;Brazil;2;0;0;0;0;18;0,0;5,0;5,0;0,0;0,0;0,0;0,0;0;0,0;0,0;0,0;5,0;1,0;0,0;0,0;0,0;0,0;30,0;100;0,0;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0,0;0,0;1300000;2400;31/12/2024;1_3;9;10;12_16;10_14;164;;0,0;5,0;5,0;0,0;0,0;0,0;18
RW;End;30/11/2023;19326426;No;BRA;0;CM;DM;50,0;0,0;66,5;72,2;M (C);22;Victor Yan;0,0;Cuiabá;Brasileirão Assaí;Brazil;2;0;0;0;0;9;0,0;0,0;11,0;0,0;0,0;0,0;10,0;100;0,0;0,0;0,0;0,0;3,9;0,0;0,0;0,0;3,3;30,0;60;0,0;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0,0;0,0;81000;500;31/12/2024;14_18;13;9;10_14;8_14;177;;0,0;0,0;10,0;3,3;0,0;0,0;9
EU;Mid;30/11/2023;19326796;No;BRA;1;DM;CM;64,5;0,0;81,4;85,6;DM, M/AM (C);23;Ederson;7,43;Atalanta;Serie A;Italy;20;4;0;0;4;239;0,743;8,67;10,751;0,0;0,0;0,0;1,51;57;1,51;1,13;1,51;4,52;11,832;3,77;0,38;6,4;0,35;61,76;93;2,30111;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;10,54;1,13;27000000;213000;30/06/2026;13_17;13;15;9_15;13_17;183;;0,743;8,67;10,18;10,9;2,30111;0,0;478
RW;End;30/11/2023;19328100;No;BRA;1;CM;DM;64,6;0,0;75,9;80,0;DM, M (C);24;Jean Lucas;6,5;Santos;Brasileirão Assaí;Brazil;1;0;0;0;0;24;0,65;3,75;12,25;0,0;0,0;0,0;7,5;100;0,0;3,75;0,0;0,0;4,607;0,0;0,0;3,75;0,0;45,0;86;0,0;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0,0;0,0;8750000;83000;31/12/2027;12_15;12;11;12_16;11_15;181;;0,65;3,75;11,25;3,75;0,0;0,0;24
EU;Mid;30/11/2023;19329794;No;BRA;1;LB;LW;63,6;0,0;71,7;72,8;D/WB (L);28;Sávio;6,63;Rio Ave;Liga bwin;Portugal;74;74;2;4;2;3263;0,663;8,72;11,203;0,0;0,0;0,0;2,04;44;0,94;2,48;1,02;4,28;5,018;1,02;0,08;2,98;0,1;35,03;84;6,63044;0,359;2,57;0,8;19;0,02;0,03;0,112;0,03;14,26;1,49;84000;7500;30/06/2025;12_16;11;10;13_16;11_14;175;;0,663;8,72;10,76;4,18;6,44444;0,19;6526
RW;End;30/11/2023;19333767;No;BRA;1;RW;CM;63,8;0,0;75,2;83,0;D/WB (R), DM, M (RC);22;Gabriel Menino;6,94;Palmeiras;Brasileirão Assaí;Brazil;26;25;2;4;0;1829;0,694;8,12;12,58;0,0;0,0;0,0;3,79;67;0,89;1,77;0,79;4,67;7,274;1,23;0,15;4,92;0,12;42,66;85;3,15278;0,795;1,03;0,1;12;0,08;0,1;0,229;0,1;8,71;0,93;8000000;17000;31/12/2025;7_11;9;10;10_13;11_14;177;;0,694;8,12;11,91;6,42;3,02778;0,51;1829
EU;Mid;30/11/2023;19334410;No;BRA;1;ST;AM;80,8;86,5;80,8;86,5;AM (RLC), ST (C);24;Matheus Cunha;6,76;Wolves;Premier League;England;82;82;20;4;0;3188;0,676;4,68;7,113;0,0;0,0;0,0;2,2;23;0,34;1,21;0,28;2,85;2,759;0,85;0,03;0,99;0,05;24,81;84;5,55889;1,826;1,72;0,06;8;0,24;0,28;0,109;1,07;6,38;2,99;32500000;402000;30/06/2027;16;9;17;15;15;183;Fairly Determined;0,676;4,68;6,88;1,92;5,47889;1,7;6376
EU;Mid;30/11/2023;19335371;No;BRA;1;RW;LB;66,7;0,0;73,3;84,0;D/WB (L), M/AM (R);22;Lucas Pires;6,79;Cádiz;LaLiga;Spain;24;24;0;2;0;1140;0,679;9,07;13,634;0,0;0,0;0,0;3,79;77;0,79;3,39;1,18;3,71;8,847;1,26;0,24;6,39;0,13;44,05;83;5,02911;0,01;1,58;0,32;15;0,0;0,0;0,01;0,0;14,05;1,42;5250000;4400;31/05/2026;11;14;14;14;11_14;182;;0,679;9,07;12,86;8,02;4,88111;0,01;2280
RW;End;30/11/2023;19335470;No;BRA;0;LW;RW;59,7;0,0;77,1;78,4;AM (RL);30;Wellington Rato;0,0;São Paulo;Brasileirão Assaí;Brazil;2;0;0;0;0;16;0,0;11,24;11,24;0,0;0,0;0,0;0,0;0;0,0;5,62;0,0;5,62;1,0;0,0;0,0;0,0;0,0;33,75;100;5,62;0,0;5,62;0,0;0;0,0;0,0;0,0;0,0;0,0;0,0;2200000;8750;31/12/2025;11_15;11;12;12_15;9_12;172;;0,0;11,24;11,24;0,0;5,62;0,0;16
RW;End;30/11/2023;19335632;No;BRA;0;DM;CM;61,5;0,0;73,6;75,3;DM, M (C);23;De Lucca;6,67;Vasco da Gama;Brasileirão Assaí;Brazil;19;13;0;0;0;1306;0,667;7,09;12,836;0,0;0,0;0,0;5,03;72;0,48;1,72;0,69;4,2;5,228;0,83;0,07;3,45;0,06;40,66;82;3,01333;0,176;0,62;0,14;50;0,03;0,0;0,076;0,07;10,2;0,62;750000;3600;31/12/2025;13_17;12;10;13_16;11_14;182;;0,667;7,09;12,12;4,41;2,51333;0,18;1306
RW;End;30/11/2023;19335633;No;BRA;1;ST;RW;60,1;0,0;69,9;74,1;ST (C);24;Rafael Elias;6,93;Cruzeiro;Brasileirão Assaí;Brazil;19;16;8;2;0;1445;0,693;4,86;8,298;0,0;0,0;0,0;3,24;20;0,37;1,18;0,44;2,87;3,051;0,75;0,5;0,69;0,25;21,3;86;4,62744;2,834;1,12;0,12;33;0,4;0,5;0,114;1,68;6,79;2,3;525000;3400;31/12/2026;11_14;11;9;11_15;10_14;178;;0,693;4,86;8,1;2,19;4,29444;2,69;1445
RW;End;30/11/2023;19335920;No;BRA;1;RW;LW;44,0;0,0;65,4;66,6;AM (RC);32;Jean Dias;6,74;Internacional;Brasileirão Assaí;Brazil;9;1;0;1;0;155;0,674;4,06;7,132;0,0;0,0;0,0;2,9;17;0,0;0,0;0,58;3,48;2,609;0,58;0,58;0,58;0,1;17,42;77;5,41444;0,28;1,74;0,0;0;0,15;0,0;0,13;0,0;6,97;2,9;2100;500;31/12/2023;3_7;6;10;9_13;7_13;170;;0,674;4,06;6,96;1,84;5,41444;0,28;155
RW;End;30/11/2023;19337914;Yes;BRA;1;GK;CB;67,3;0,0;77,5;81,9;GK;23;Bento;6,93;Athlético Paranaense;Brasileirão Assaí;Brazil;24;24;0;0;1;2071;1,003;0,0;0,0;0,31;0,61;0,61;0,0;0;0,0;0,0;0,0;0,0;0,588;0,0;0,0;0,0;0,0;15,43;59;0,91;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0,0;0,91;5250000;22500;31/12/2026;8_11;12;12;11_15;10_14;191;;1,003;0,0;0,0;0,0;0,91;0,0;2071
RW;End;30/11/2023;19337928;No;BRA;1;LW;RW;66,0;0,0;73,6;77,3;AM (RLC), ST (C);24;Vitinho;7,21;RB Bragantino;Brasileirão Assaí;Brazil;26;26;7;5;2;1966;0,721;7,23;11,162;0,0;0,0;0,0;3,52;41;0,27;1,65;0,37;4,94;5,436;2,11;0,23;2,06;0,23;23,53;81;5,95978;1,707;2,79;0,41;12;0,17;0,32;0,103;0,92;12,22;1,28;2900000;27000;30/06/2026;5_9;12;12;14_17;12_15;180;;0,721;7,23;10,75;4,63;5,83778;1,51;1966
RW;End;30/11/2023;19337932;No;BRA;1;GK;CB;44,8;0,0;59,4;67,3;GK;22;Léo Linck;6,8;Athlético Paranaense;Brasileirão Assaí;Brazil;3;2;0;0;0;269;0,98;0,0;0,0;0,64;0,33;0,67;0,0;0;0,0;0,0;0,0;0,0;1,159;0,67;0,0;0,0;0,0;15,39;49;0,0;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0,0;0,0;125000;925;31/12/2024;6_10;11;10;6_10;7_13;195;;0,98;0,0;0,0;0,67;0,0;0,0;269
RW;End;30/11/2023;19337951;No;BRA;1;RW;RB;63,1;0,0;77,3;82,5;DM, M (C);22;Christian;6,98;Athlético Paranaense;Brasileirão Assaí;Brazil;25;25;3;6;1;2073;0,698;7,29;10,543;0,0;0,0;0,0;2,82;43;0,56;1,48;0,52;4,73;5,329;1,04;0,13;3,17;0,13;39,81;86;3,18633;0,902;1,0;0,39;15;0,09;0,13;0,116;0,39;8,94;0,65;4600000;11500;31/12/2024;12_15;11;12;13_17;11_15;178;;0,698;7,29;10,11;4,47;3,03333;0,73;2073
RW;End;30/11/2023;19338229;No;BRA;0;CM;RB;62,4;0,0;72,8;79,1;DM, M (C);23;Jhonny Lucas;6,96;Goiás;Brasileirão Assaí;Brazil;25;24;5;4;1;1945;0,696;6,86;9,769;0,0;0,0;0,0;2,5;41;0,37;1,3;0,56;4,63;6,643;1,06;0,37;4,21;0,16;46,87;84;3,30111;1,099;0,83;0,09;20;0,11;0,23;0,099;0,46;10,09;1,06;625000;3300;31/12/2025;12_16;12;12;13_16;12_15;170;;0,696;6,86;9,36;5,8;3,10111;0,9;1945
EU;Mid;30/11/2023;19338230;No;BRA;1;RW;LW;83,9;89,9;83,9;89,9;M (R), AM (RC), ST (C);23;Antony;6,94;Man Utd;Premier League;England;94;92;16;6;8;3148;0,694;7,83;9,951;0,0;0,0;0,0;1,83;29;0,74;1,77;0,77;4,55;5,48;1,69;0,17;2,74;0,08;31,82;80;6,68489;1,843;3,03;0,46;22;0,26;0,23;0,113;1,14;12,41;1,6;131000000;754000;30/06/2027;14;10;15;15;15;173;Fairly Ambitious;0,694;7,83;9,66;4,68;6,46889;1,74;6296
RW;End;30/11/2023;19339459;No;BRA;1;CB;DM;65,1;0,0;72,4;74,5;D (C);24;Vitor Mendes;6,83;Fluminense;Brasileirão Assaí;Brazil;13;8;0;1;1;973;0,683;6,93;14,41;0,0;0,0;0,0;6,75;73;0,46;3,88;1,2;1,39;5,216;0,28;0,18;3,79;0,09;53,09;88;1,08222;0,394;0,09;0,0;0;0,09;0,0;0,124;0,18;3,98;0,55;1400000;4700;31/12/2024;5_9;7;10;11_14;11_14;186;;0,683;6,93;13,68;4,34;1,08222;0,39;973
EU;Mid;30/11/2023;19339555;No;BRA;1;ST;CM;47,5;0,0;71,2;74,8;ST (C);24;Mikael;6,6;Salernitana;Serie A;Italy;24;2;2;0;0;125;0,66;2,16;7,492;0,0;0,0;0,0;5,04;29;0,0;0,0;0,0;2,16;1,908;0,0;0,72;0,0;0,25;21,6;94;2,24;2,38;0,72;0,0;0;0,26;0,72;0,18;0,72;7,2;0,72;2400000;21500;30/06/2024;7_12;5;9;6_14;12_18;184;;0,66;2,16;7,2;0,97;2,24;1,88;250
EU;Mid;30/11/2023;19340170;No;BRA;1;LB;LW;62,3;0,0;77,4;80,1;D/WB (L);26;Neto Borges;6,72;Clermont;Ligue 1;France;74;74;2;0;2;2713;0,672;9,53;13,742;0,0;0,0;0,0;3,62;59;0,9;3,35;1,0;4,28;6,423;1,46;0,27;3,78;0,09;37,42;82;8,46822;1,21;3,32;1,49;15;0,0;0,03;0,15;0,03;15,23;1,82;975000;16000;30/06/2024;9_12;10;13;11_15;11_15;185;;0,672;9,53;13,15;5,6;8,32222;0,21;5426
RW;End;30/11/2023;19340767;No;BRA;1;LW;LB;61,0;0,0;70,6;78,6;D/WB/M/AM (L);22;Lucas Esteves;6,2;Palmeiras;Brasileirão Assaí;Brazil;6;2;0;0;0;211;0,62;10,67;13,425;0,0;0,0;0,0;2,13;62;1,71;3,84;2,56;2,56;7,274;1,28;0,0;5,12;0,1;37,96;77;3,75111;0,2;1,71;0,0;0;0,06;0,0;0,14;0,0;14,5;0,43;1700000;3100;31/12/2024;10_13;7;10;13_17;11_15;169;;0,62;10,67;12,8;6,5;3,75111;0,2;211
EU;Mid;30/11/2023;19340768;No;BRA;1;GK;CB;50,3;0,0;59,5;65,6;GK;23;Magrão;6,4;Rio Ave;Liga bwin;Portugal;6;2;0;0;0;237;-1,04;0,0;0,0;-0,16;0,0;1,52;0,0;0;0,0;0,0;0,0;0,0;0,351;0,0;0,0;0,0;0,0;10,25;35;0,0;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0,0;0,0;5250;3100;30/06/2024;5_9;12;10;9_12;5_8;197;;-1,04;0,0;0,0;0,0;0,0;0,0;474
RW;End;30/11/2023;19340771;No;BRA;1;LB;LW;67,0;0,0;79,3;82,0;D/WB (L);22;Luan Cândido;6,84;RB Bragantino;Brasileirão Assaí;Brazil;24;24;1;2;0;2149;0,684;8,84;13,859;0,0;0,0;0,0;4,23;79;1,17;3,27;1,34;3,06;8,617;1,05;0,17;6,49;0,09;43,81;82;5,63;0,358;1,76;0,54;21;0,04;0,04;0,098;0,08;14,49;1,51;4000000;29000;31/12/2026;8_12;6;12;14_17;12_15;184;;0,684;8,84;13,07;7,8;5,42;0,26;2149
EU;Mid;30/11/2023;19340940;No;BRA;0;LW;RW;78,7;0,0;82,3;84,8;M/AM (RL);26;Pepê;7,78;Porto;Liga bwin;Portugal;110;106;24;18;32;4698;0,778;8,75;11,597;0,0;0,0;0,0;2,49;36;0,82;2,09;0,44;5,4;6,744;1,51;0,21;4,06;0,19;38,18;77;7,45;1,505;3,79;0,46;15;0,26;0,23;0,12;0,79;14,85;1,4;32500000;129000;30/06/2027;12_15;12;13;16;15;175;;0,778;8,75;11,24;5,97;7,3;1,4;9396
EU;Mid;30/11/2023;19341231;No;BRA;1;CB;RB;70,7;0,0;72,9;73,9;D (C);28;Anderson Jesus;6,86;Vizela;Liga bwin;Portugal;78;78;0;4;2;3209;0,686;6,51;15,187;0,0;0,0;0,0;7,94;74;0,48;2,86;1,29;1,88;4,863;0,25;0,06;3,73;0,02;51,04;80;1,26333;0,236;0,25;0,0;0;0,06;0,0;0,116;0,06;5,61;0,39;2700000;9750;30/06/2024;14;11;13;11;10_14;185;;0,686;6,51;14,45;4,06;1,26333;0,24;6418
EU;Mid;30/11/2023;19341470;No;BRA;0;RW;ST;70,2;0,0;69,8;77,0;AM (R), ST (C);24;Felippe Cardoso;6,59;Casa Pia;Liga bwin;Portugal;26;0;4;2;0;328;0,659;3,29;9,454;0,0;0,0;0,0;5,76;40;0,0;0,27;0,0;3,02;2,328;0,82;0,0;0,55;0,08;21,68;88;4,82222;1,828;0,0;0,27;50;0,19;0,55;0,068;0,82;6,86;3,29;525000;8000;30/06/2025;6_9;11;10;13;13;186;;0,659;3,29;9,05;1,45;4,32222;1,63;656
EU;Mid;30/11/2023;19342183;No;BRA;1;ST;LW;78,6;0,0;81,2;85,4;AM (L), ST (C);23;Evanilson;7,14;Porto;Liga bwin;Portugal;108;102;50;8;2;3718;0,714;4,18;8,935;0,0;0,0;0,0;4,41;34;0,22;0,77;0,19;3,0;3,534;1,09;0,27;1,16;0,18;22,17;83;4,83922;3,577;1,02;0,12;23;0,51;0,61;0,117;2,2;7,04;2,69;18750000;138000;30/06/2027;14_17;11;13;14;15;183;;0,714;4,18;8,59;2,7;4,61222;3,44;7436
RW;End;30/11/2023;19344429;No;BRA;1;RB;CM;33,3;0,0;68,1;77,4;D (R);21;Sandro Perpétuo;6,32;Atlético Mineiro;Brasileirão Assaí;Brazil;10;1;0;0;0;307;0,632;9,09;14,172;0,0;0,0;0,0;4,4;68;1,17;3,81;1,47;2,64;3,822;0,59;0,59;1,76;0,09;36,94;79;3,45556;0,395;0,88;0,29;10;0,04;0,0;0,065;0,29;14,36;0,59;175000;130;31/12/2023;10_18;14;12;4_10;8_13;167;;0,632;9,09;13,49;3,03;3,35556;0,39;307
RW;End;30/11/2023;19345973;No;BRA;0;GK;CB;52,1;0,0;63,0;71,1;GK;24;Vitor Eudes;6,83;Fluminense;Brasileirão Assaí;Brazil;3;0;0;0;0;97;3,793;0,0;0,0;0,33;2,78;0,0;0,0;0;0,0;0,0;0,0;0,0;0,559;0,0;0,0;0,0;0,0;17,63;56;0,0;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0,0;0,0;4700;325;31/12/2025;10_16;12;12;10_14;8_12;196;;3,793;0,0;0,0;0,0;0,0;0,0;97
EU;Mid;30/11/2023;19347264;No;BRA;1;CB;DM;70,7;0,0;76,9;81,5;D (C);21;Morato;6,83;Benfica;Liga bwin;Portugal;66;16;4;2;0;1235;0,683;6,85;12,84;0,0;0,0;0,0;5,32;67;0,73;2,99;0,73;2,4;6,358;0,29;0,15;4,96;0,05;57,86;91;1,69367;0,643;0,15;0,07;17;0,08;0,15;0,096;0,15;7,8;0,44;8000000;83000;30/06/2027;12;14;13;12;11_15;192;;0,683;6,85;12,17;5,45;1,52667;0,48;2470
RW;End;30/11/2023;19348264;No;BRA;1;DM;CM;57,7;0,0;71,0;76,4;DM, M (C);24;Caio Vinícius;6,5;Fluminense;Brasileirão Assaí;Brazil;2;0;0;0;0;31;0,65;2,9;12,61;0,0;0,0;0,0;8,71;100;0,0;0,0;0,0;2,9;3,844;0,0;0,0;2,9;0,0;49,35;94;0,0;0,48;0,0;0,0;0;0,41;0,0;0,07;0,0;0,0;0,0;120000;3100;31/12/2023;13_16;11;10;9_13;8_12;187;;0,65;2,9;11,61;2,9;0,0;0,48;31
RW;End;30/11/2023;19348494;No;BRA;1;CM;DM;59,8;0,0;75,0;76,5;DM, M (C);25;Ronald;6,77;Cuiabá;Brasileirão Assaí;Brazil;18;15;1;1;0;1291;0,677;6,07;7,853;0,0;0,0;0,0;1,46;32;0,84;1,46;0,84;2,93;5,555;0,63;0,07;3,9;0,1;44,55;86;2,73333;0,725;1,05;0,0;0;0,07;0,07;0,082;0,42;10,11;0,56;675000;3800;31/12/2024;11_14;10;12;11_15;11_15;171;;0,677;6,07;7,53;4,7;2,73333;0,64;1291
EU;Mid;30/11/2023;19348577;No;BRA;0;CB;LB;67,5;0,0;73,0;76,5;D (C);23;Wagner Leonardo;6,72;Portimonense;Liga bwin;Portugal;40;28;0;2;2;1251;0,672;7,62;12,191;0,0;0,0;0,0;3,96;61;0,43;1,87;0,79;4,53;6,551;1,01;0,22;4,39;0,1;47,48;83;2,32556;0,133;0,5;0,0;0;0,01;0,0;0,053;0,07;10,58;0,65;1900000;7500;30/06/2025;14;12;12;10;12_15;183;;0,672;7,62;11,58;5,72;2,32556;0,13;2502
RW;End;30/11/2023;19348578;No;BRA;1;LW;RW;53,1;0,0;69,6;72,9;M (L), AM (RLC), ST (C);24;Tailson;6,7;Santos;Brasileirão Assaí;Brazil;1;0;0;0;0;45;0,67;6,0;10,4;0,0;0,0;0,0;4,0;40;2,0;2,0;0,0;2,0;4,87;2,0;0,0;2,0;0,22;26,0;65;6,0;0,0;4,0;0,0;0;0,0;0,0;0,0;0,0;0,0;2,0;59000;1800;31/07/2024;11_14;12;12;11_15;9_13;180;;0,67;6,0;10,0;4,22;6,0;0,0;45
RW;End;30/11/2023;19348581;No;BRA;1;DM;CM;61,2;0,0;71,2;73,6;DM;24;Vinicius Balieiro;6,5;Santos;Brasileirão Assaí;Brazil;1;0;0;0;0;34;0,65;7,94;11,09;0,0;0,0;0,0;2,65;50;0,0;2,65;0,0;5,29;6,185;0,0;0,0;5,29;0,0;45,0;89;2,65;3,85;0,0;0,0;0;0,87;0,0;0,33;2,65;0,0;2,65;1200000;1900;31/12/2025;6_9;11;10;8_11;11_15;177;;0,65;7,94;10,59;5,29;2,65;3,85;34
RW;End;30/11/2023;19350334;No;BRA;1;LW;CM;63,5;0,0;75,1;78,5;AM (L), ST (C);26;Lucas Braga;6,67;Santos;Brasileirão Assaí;Brazil;10;0;0;0;0;162;0,667;5,0;6,92;0,0;0,0;0,0;1,67;25;0,0;1,11;0,0;3,89;3,02;1,11;0,0;1,11;0,0;22,22;80;5,06333;0,718;2,78;0,0;0;0,11;0,0;0,048;0,56;10,56;1,11;3000000;13000;30/04/2026;12_15;10;10;13_17;12_16;184;;0,667;5,0;6,67;2,22;5,06333;0,72;162
RW;End;30/11/2023;19350363;No;BRA;1;DM;RB;64,9;0,0;76,7;78,6;DM, M (C);25;Erick;6,88;Athlético Paranaense;Brasileirão Assaí;Brazil;9;4;1;2;0;392;0,688;7,81;9,187;0,0;0,0;0,0;1,15;23;0,69;1,61;0,92;4,59;8,545;1,38;0,69;5,28;0,35;48,9;85;3,01522;1,595;0,46;0,23;33;0,24;0,23;0,105;0,92;7,58;1,15;1300000;8750;31/01/2026;11_15;11;13;12_15;10_13;178;;0,688;7,81;8,96;7,7;2,68222;1,49;392
RW;End;30/11/2023;19350546;No;BRA;0;GK;CB;60,6;0,0;69,9;73,3;GK;28;Mateus Pasinato;6,2;América (MG);Brasileirão Assaí;Brazil;2;0;0;0;0;110;-4,43;0,0;0,0;-1,78;0,0;3,27;0,0;0;0,0;0,0;0,0;0,0;0,5;0,0;0,0;0,0;0,0;13,91;50;0,82;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0,0;0,82;110000;2400;31/12/2024;12_15;11;12;9_13;8_12;192;;-4,43;0,0;0,0;0,0;0,82;0,0;110
EU;Mid;30/11/2023;19350602;No;BRA;0;LB;RW;67,6;0,0;75,0;79,5;D/WB (L);22;Ramon;6,61;Espanyol;LaLiga;Spain;36;36;0;2;0;1424;0,661;8,66;12,452;0,0;0,0;0,0;3,03;76;0,95;3,86;0,82;3,03;7,148;0,57;0,13;5,56;0,04;40,64;85;5,22289;0,115;2,09;0,13;4;0,01;0,0;0,105;0,0;14,66;1,33;2100000;15750;30/06/2027;11;11;14;14;13_16;172;;0,661;8,66;11,69;6,3;5,17889;0,11;2848
EU;Mid;30/11/2023;19350649;Yes;BRA;1;LB;CB;60,1;0,0;79,8;83,7;D/WB (L);24;Carlos Augusto;6,62;Inter;Serie A;Italy;44;0;0;2;0;404;0,662;8,69;12,63;0,0;0,0;0,0;3,34;60;0,45;2,67;0,45;5,12;4,873;0,89;0,0;3,12;0,04;35,2;82;5,16722;0,0;1,78;0,45;10;0,0;0,0;0,0;0,0;15,59;1,11;4200000;52500;30/06/2024;10_14;8;12;11_17;14_18;184;;0,662;8,69;12,03;4,05;5,07222;0,0;808
RW;End;30/11/2023;19350687;No;BRA;1;RB;RW;67,5;0,0;76,6;80,2;D/WB (R);22;Matheuzinho;7,03;Flamengo;Brasileirão Assaí;Brazil;9;3;0;0;1;364;0,703;7,9;9,418;0,0;0,0;0,0;1,24;28;0,49;2,47;1,73;3,21;5,315;0,74;0,74;2,23;0,67;39,31;94;7,74333;0,14;4,2;0,0;0;0,03;0,0;0,11;0,0;16,32;1,73;3500000;11750;31/12/2026;12_16;10;12;14_17;12_15;176;;0,703;7,9;9,14;4,38;7,74333;0,14;364
RW;End;30/11/2023;19350726;No;BRA;1;CB;RB;55,3;0,0;65,8;74,9;D (C), DM;22;Edu;6,56;Goiás;Brasileirão Assaí;Brazil;21;20;2;0;0;1786;0,656;5,79;13,341;0,0;0,0;0,0;6,85;70;0,4;2,47;1,46;1,46;4,293;0,05;0,15;3,33;0,02;47,42;74;1,72111;0,706;0,15;0,15;60;0,08;0,1;0,144;0,2;4,69;0,3;13500;4200;30/06/2024;9_13;12;12;12_16;8_14;188;;0,656;5,79;12,64;3,55;1,12111;0,52;1786
RW;End;30/11/2023;19350770;No;BRA;1;LW;RW;61,4;0,0;76,9;80,4;M (C), AM (RLC);22;Eric Ramires;6,76;RB Bragantino;Brasileirão Assaí;Brazil;26;22;4;1;0;1810;0,676;6,82;8,5;0,0;0,0;0,0;1,44;24;0,6;1,44;0,7;4,08;5,731;0,99;0,55;3,03;0,32;38,49;84;3,83722;1,034;1,29;0,5;18;0,12;0,2;0,081;0,5;8,75;0,9;3100000;8250;31/12/2026;11_14;12;12;12_16;11_15;172;;0,676;6,82;8,26;4,89;3,66222;0,9;1810
EU;Mid;30/11/2023;19351309;Yes;BRA;0;LW;RW;84,5;0,0;84,4;91,3;AM (RL), ST (C);21;Gabriel Martinelli;7,2;Arsenal;Premier League;England;100;100;32;8;8;3917;0,72;8,2;11,305;0,0;0,0;0,0;2,73;38;0,55;1,63;0,37;5,65;4,789;1,56;0,21;2,0;0,18;31,02;84;6,89811;2,127;2,9;0,8;16;0,3;0,37;0,107;1,22;13,51;1,54;185000000;905000;30/06/2027;17;15;17;17;16;180;Spirited;0,72;8,2;10,93;3,95;6,74111;2,0;7834
RW;End;30/11/2023;19351927;No;BRA;0;RB;RW;68,5;0,0;79,9;83,0;D/WB (R);25;João Lucas;6,94;Santos;Brasileirão Assaí;Brazil;24;24;0;5;1;2123;0,694;9,42;13,879;0,0;0,0;0,0;3,86;60;0,64;4,71;1,14;2,93;6,249;0,93;0,47;3,82;0,19;39,85;84;7,78967;0,356;2,84;1,14;11;0,1;0,0;0,126;0,13;20,31;1,44;2700000;11500;31/12/2025;3_6;11;12;13_17;12_16;181;;0,694;9,42;13,28;5,41;7,67667;0,36;2123
RW;End;30/11/2023;19351935;No;BRA;1;CM;DM;51,1;0,0;68,1;74,2;M (C);23;Daniel di Pauli;6,67;Goiás;Brasileirão Assaí;Brazil;3;0;0;0;0;57;0,667;6,32;13,44;0,0;0,0;0,0;6,32;80;0,0;0,0;0,0;6,32;5,636;1,58;0,0;3,16;0,09;39,47;81;0,0;1,79;0,0;0,0;0;0,16;0,0;0,05;1,58;0,0;0,0;53000;875;31/12/2023;9_13;9;10;10_14;8_14;181;;0,667;6,32;12,64;4,83;0,0;1,79;57
EU;Mid;30/11/2023;19351985;No;BRA;1;CB;LB;61,9;0,0;76,7;79,8;D (C);22;Natan;6,55;Napoli;Serie A;Italy;4;0;0;0;0;94;0,655;4,79;10,294;0,0;0,0;0,0;4,79;71;0,0;3,83;0,0;0,96;4,676;0,0;0,0;3,83;0,0;52,66;85;0,31889;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;2,87;0,0;3600000;126000;30/06/2028;8_14;10;12;9_13;10_14;188;;0,655;4,79;9,58;3,83;0,31889;0,0;188
